time/s	<Ewe/V>	I/mA	
5,755239854610409E+001	7,0793670E-001	1,9915133E+000
5,765239854357787E+001	7,0776403E-001	1,9921488E+000
5,775239854105166E+001	7,0775378E-001	1,9927841E+000
5,785239853852545E+001	7,0766866E-001	2,0042222E+000
5,795239853599924E+001	7,0778751E-001	1,9902425E+000
5,805239853347302E+001	7,0768070E-001	1,9965969E+000
5,815239853094681E+001	7,0787895E-001	2,0016801E+000
5,825239852842060E+001	7,0787603E-001	1,9921488E+000
5,835239852589439E+001	7,0795685E-001	1,9896070E+000
5,845239852336817E+001	7,0775449E-001	1,9934196E+000
5,855239852084196E+001	7,0776707E-001	1,9902425E+000
5,865239851831575E+001	7,0805418E-001	1,9889716E+000
5,875239851578954E+001	7,0782214E-001	1,9991385E+000
5,885239851326332E+001	7,0801806E-001	1,9902425E+000
5,895239851073711E+001	7,0785785E-001	1,9915133E+000
5,905239850821090E+001	7,0780391E-001	1,9965969E+000
5,915239850568469E+001	7,0778668E-001	1,9978676E+000
5,925239850315847E+001	7,0792478E-001	1,9946904E+000
5,935239850063226E+001	7,0797306E-001	1,9889716E+000
5,945239849810605E+001	7,0759743E-001	1,9940550E+000
5,955239849557984E+001	7,0792359E-001	1,9889716E+000
5,965239849305362E+001	7,0781851E-001	1,9940550E+000
5,975239849052741E+001	7,0767373E-001	1,9972322E+000
5,985239848800120E+001	7,0785993E-001	1,9946904E+000
5,995239848547499E+001	7,0777220E-001	1,9978676E+000
6,005239848294877E+001	7,0786107E-001	1,9985032E+000
6,015239848042256E+001	7,0767808E-001	1,9965969E+000
6,025239847789635E+001	7,0798999E-001	1,9946904E+000
6,035239847537014E+001	7,0787436E-001	1,9965969E+000
6,045239847284392E+001	7,0787013E-001	1,9902425E+000
6,055239847031771E+001	7,0780772E-001	1,9978676E+000
6,065239846779150E+001	7,0819467E-001	1,9870653E+000
6,075239846526529E+001	7,0774966E-001	1,9896070E+000
6,085239846273907E+001	7,0794576E-001	1,9915133E+000
6,095239846021286E+001	7,0784372E-001	1,9934196E+000
6,105239845768665E+001	7,0808721E-001	1,9864298E+000
6,115239845516044E+001	7,0805240E-001	1,9883362E+000
6,125239845263422E+001	7,0802474E-001	1,9997739E+000
6,135239845010801E+001	7,0761454E-001	1,9946904E+000
6,145239844758180E+001	7,0773834E-001	1,9978676E+000
6,155239844505559E+001	7,0772642E-001	1,9908779E+000
6,165239844252937E+001	7,0797515E-001	1,9889716E+000
6,175239844000316E+001	7,0800823E-001	1,9915133E+000
6,185239843747695E+001	7,0804465E-001	1,9940550E+000
6,195239843495074E+001	7,0786780E-001	1,9959613E+000
6,205239843242452E+001	7,0815188E-001	1,9864298E+000
6,215239842989831E+001	7,0789844E-001	1,9972322E+000
6,225239842737210E+001	7,0779151E-001	1,9991385E+000
6,235239842484589E+001	7,0785117E-001	1,9915133E+000
6,245239842231967E+001	7,0789754E-001	1,9889716E+000
6,255239841979346E+001	7,0782465E-001	1,9896070E+000
6,265239841726725E+001	7,0768046E-001	1,9965969E+000
6,275239841474104E+001	7,0809704E-001	1,9940550E+000
6,285239841221482E+001	7,0795500E-001	1,9965969E+000
6,295239840968861E+001	7,0804173E-001	2,0023158E+000
6,305239840716240E+001	7,0802021E-001	1,9877007E+000
6,315239840463619E+001	7,0791757E-001	1,9889716E+000
6,325239840210998E+001	7,0786923E-001	1,9877007E+000
6,335239839958376E+001	7,0758158E-001	1,9902425E+000
6,345239839705755E+001	7,0785719E-001	1,9915133E+000
6,355239839453134E+001	7,0776051E-001	1,9985032E+000
6,365239839200513E+001	7,0786446E-001	1,9902425E+000
6,375239838947891E+001	7,0776325E-001	1,9896070E+000
6,385239838695270E+001	7,0779014E-001	2,0010448E+000
6,395239838442649E+001	7,0776176E-001	1,9978676E+000
6,405239838190028E+001	7,0801890E-001	1,9902425E+000
6,415239837937406E+001	7,0784432E-001	1,9946904E+000
6,425239837684785E+001	7,0809412E-001	1,9946904E+000
6,435239837432164E+001	7,0766652E-001	1,9889716E+000
6,445239837179543E+001	7,0782983E-001	1,9921488E+000
6,455239836926921E+001	7,0763820E-001	1,9857944E+000
6,465239836674300E+001	7,0791531E-001	1,9896070E+000
6,475239836421679E+001	7,0764345E-001	1,9972322E+000
6,485239836169058E+001	7,0797175E-001	1,9959613E+000
6,495239835916436E+001	7,0773602E-001	1,9965969E+000
6,505239835663815E+001	7,0782405E-001	1,9927841E+000
6,515239835411194E+001	7,0778936E-001	1,9985032E+000
6,525239835158573E+001	7,0799416E-001	2,0010448E+000
6,535239834905951E+001	7,0782119E-001	1,9946904E+000
6,545239834653330E+001	7,0767379E-001	1,9985032E+000
6,555239834400709E+001	7,0767045E-001	1,9959613E+000
6,565239834148088E+001	7,0798987E-001	2,0029511E+000
6,575239833895466E+001	7,0780760E-001	1,9908779E+000
6,585239833642845E+001	7,0755309E-001	1,9889716E+000
6,595239833390224E+001	7,0771891E-001	2,0016801E+000
6,605239833137603E+001	7,0793748E-001	1,9902425E+000
6,615239832884981E+001	7,0776683E-001	2,0023158E+000
6,625239832632360E+001	7,0776719E-001	1,9883362E+000
6,635239832379739E+001	7,0768929E-001	1,9953259E+000
6,645239832127118E+001	7,0804125E-001	2,0016801E+000
6,655239831874496E+001	7,0789760E-001	2,0073991E+000
6,665239831621875E+001	7,0784026E-001	1,9870653E+000
6,675239831369254E+001	7,0768863E-001	1,9953259E+000
6,685239831116633E+001	7,0758510E-001	1,9946904E+000
6,695239830864011E+001	7,0771158E-001	1,9959613E+000
6,705239830611390E+001	7,0779496E-001	1,9864298E+000
6,715239830358769E+001	7,0793033E-001	1,9953259E+000
6,725239830106148E+001	7,0753628E-001	1,9857944E+000
6,735239829853526E+001	7,0773321E-001	1,9953259E+000
6,745239829600905E+001	7,0798534E-001	1,9940550E+000
6,755239829348284E+001	7,0799315E-001	1,9870653E+000
6,765239829095663E+001	7,0774299E-001	2,0016801E+000
6,775239828843041E+001	7,0768094E-001	1,9883362E+000
6,785239828590420E+001	7,0772076E-001	1,9978676E+000
6,795239828337799E+001	7,0770162E-001	1,9959613E+000
6,805239828085178E+001	7,0761698E-001	1,9978676E+000
6,815239827832556E+001	7,0733905E-001	1,9921488E+000
6,825239827579935E+001	7,0799196E-001	1,9972322E+000
6,835239827327314E+001	7,0780450E-001	1,9927841E+000
6,845239827074693E+001	7,0768040E-001	1,9997739E+000
6,855239826822071E+001	7,0760512E-001	1,9946904E+000
6,865239826569450E+001	7,0783621E-001	1,9940550E+000
6,875239826316829E+001	7,0810801E-001	1,9813464E+000
6,885239826064208E+001	7,0773852E-001	1,9959613E+000
6,895239825811586E+001	7,0793998E-001	1,9991385E+000
6,905239825558965E+001	7,0803469E-001	1,9991385E+000
6,915239825306344E+001	7,0801920E-001	1,9883362E+000
6,925239825053723E+001	7,0803142E-001	1,9877007E+000
6,935239824801101E+001	7,0762479E-001	1,9934196E+000
6,945239824548480E+001	7,0774823E-001	1,9934196E+000
6,955239824295859E+001	7,0785064E-001	1,9927841E+000
6,965239824043238E+001	7,0779133E-001	1,9915133E+000
6,975239823790616E+001	7,0826977E-001	1,9934196E+000
6,985239823537995E+001	7,0788234E-001	1,9915133E+000
6,995239823285374E+001	7,0763814E-001	1,9896070E+000
7,005239823032753E+001	7,0793134E-001	1,9978676E+000
7,015239822780131E+001	7,0776951E-001	1,9997739E+000
7,025239822527510E+001	7,0783728E-001	2,0016801E+000
7,035239822274889E+001	7,0786470E-001	1,9819819E+000
7,045239822022268E+001	7,0775962E-001	1,9921488E+000
7,055239821769646E+001	7,0799154E-001	1,9953259E+000
7,065239821517025E+001	7,0784706E-001	1,9896070E+000
7,075239821264404E+001	7,0802605E-001	1,9902425E+000
7,085239821011783E+001	7,0785743E-001	1,9921488E+000
7,095239820759161E+001	7,0779961E-001	1,9959613E+000
7,105239820506540E+001	7,0743579E-001	1,9902425E+000
7,115239820253919E+001	7,0809889E-001	1,9902425E+000
7,125239820001298E+001	7,0804310E-001	1,9946904E+000
7,135239819748676E+001	7,0774961E-001	1,9959613E+000
7,145239819496055E+001	7,0795447E-001	1,9921488E+000
7,155239819243434E+001	7,0792848E-001	2,0004094E+000
7,165239818990813E+001	7,0809817E-001	1,9934196E+000
7,175239818738191E+001	7,0792025E-001	1,9953259E+000
7,185239818485570E+001	7,0820343E-001	1,9953259E+000
7,195239818232949E+001	7,0814198E-001	1,9965969E+000
7,205239817980328E+001	7,0807868E-001	1,9915133E+000
7,215239817727706E+001	7,0775229E-001	1,9997739E+000
7,225239817475085E+001	7,0775062E-001	1,9972322E+000
7,235239817222464E+001	7,0797306E-001	1,9934196E+000
7,245239816969843E+001	7,0794332E-001	1,9921488E+000
7,255239816717221E+001	7,0803726E-001	1,9864298E+000
7,265239816464600E+001	7,0769346E-001	1,9946904E+000
7,275239816211979E+001	7,0801055E-001	1,9991385E+000
7,285239815959358E+001	7,0762753E-001	1,9953259E+000
7,295239815706736E+001	7,0770609E-001	1,9940550E+000
7,305239815454115E+001	7,0780963E-001	1,9934196E+000
7,315239815201494E+001	7,0801443E-001	1,9946904E+000
7,325239814948873E+001	7,0805794E-001	1,9902425E+000
7,335239814696251E+001	7,0811737E-001	1,9927841E+000
7,345239814443630E+001	7,0802909E-001	1,9946904E+000
7,355239814191009E+001	7,0808339E-001	1,9959613E+000
7,365239813938388E+001	7,0776045E-001	1,9927841E+000
7,375239813685766E+001	7,0792705E-001	1,9972322E+000
7,385239813433145E+001	7,0813477E-001	1,9946904E+000
7,395239813180524E+001	7,0749116E-001	1,9940550E+000
7,405239812927903E+001	7,0803136E-001	1,9915133E+000
7,415239812675281E+001	7,0778614E-001	1,9908779E+000
7,425239812422660E+001	7,0795643E-001	1,9934196E+000
7,435239812170039E+001	7,0807689E-001	1,9965969E+000
7,445239811917418E+001	7,0819449E-001	1,9921488E+000
7,455239811664796E+001	7,0760733E-001	1,9940550E+000
7,465239811412175E+001	7,0765221E-001	1,9915133E+000
7,475239811159554E+001	7,0784652E-001	1,9953259E+000
7,485239810906933E+001	7,0767230E-001	1,9953259E+000
7,495239810654311E+001	7,0796090E-001	1,9908779E+000
7,505239810401690E+001	7,0781678E-001	1,9934196E+000
7,515239810149069E+001	7,0826924E-001	1,9864298E+000
7,525239809896448E+001	7,0762026E-001	1,9883362E+000
7,535239809643826E+001	7,0800334E-001	2,0010448E+000
7,545239809391205E+001	7,0802277E-001	1,9883362E+000
7,555239809138584E+001	7,0770705E-001	2,0004094E+000
7,565239808885963E+001	7,0772076E-001	1,9915133E+000
7,575239808633341E+001	7,0784903E-001	1,9946904E+000
7,585239808380720E+001	7,0802802E-001	1,9927841E+000
7,595239808128099E+001	7,0793474E-001	1,9877007E+000
7,605239807875478E+001	7,0754707E-001	1,9889716E+000
7,615239807622856E+001	7,0780104E-001	1,9965969E+000
7,625239807370235E+001	7,0786744E-001	2,0004094E+000
7,635239807117614E+001	7,0790428E-001	1,9870653E+000
7,645239806864993E+001	7,0813179E-001	1,9985032E+000
7,655239806612371E+001	7,0775586E-001	1,9972322E+000
7,665239806359750E+001	7,0795131E-001	1,9953259E+000
7,675239806107129E+001	7,0798653E-001	1,9864298E+000
7,685239805854508E+001	7,0794088E-001	1,9896070E+000
7,695239805601886E+001	7,0796931E-001	1,9940550E+000
7,705239805349265E+001	7,0767057E-001	1,9927841E+000
7,715239805096644E+001	7,0782596E-001	1,9921488E+000
7,725239804844023E+001	7,0796430E-001	1,9940550E+000
7,735239804591401E+001	7,0776165E-001	1,9991385E+000
7,745239804338780E+001	7,0767981E-001	1,9972322E+000
7,755239804086159E+001	7,0795918E-001	1,9978676E+000
7,765239803833538E+001	7,0771730E-001	1,9965969E+000
7,775239803580916E+001	7,0786643E-001	1,9857944E+000
7,785239803328295E+001	7,0794219E-001	1,9902425E+000
7,795239803075674E+001	7,0770907E-001	1,9902425E+000
7,805239802823053E+001	7,0803988E-001	1,9997739E+000
7,815239802570431E+001	7,0767581E-001	1,9864298E+000
7,825239802317810E+001	7,0803559E-001	1,9965969E+000
7,835239802065189E+001	7,0776790E-001	1,9896070E+000
7,845239801812568E+001	7,0796418E-001	1,9959613E+000
7,855239801559947E+001	7,0766622E-001	1,9921488E+000
7,865239801307325E+001	7,0774502E-001	1,9946904E+000
7,875239801054704E+001	7,0771682E-001	1,9883362E+000
7,885239800802083E+001	7,0769119E-001	1,9965969E+000
7,895239800549462E+001	7,0796472E-001	1,9940550E+000
7,905239800296840E+001	7,0765662E-001	1,9864298E+000
7,915239800044219E+001	7,0799506E-001	1,9940550E+000
7,925239799791598E+001	7,0782948E-001	1,9953259E+000
7,935239799538977E+001	7,0784414E-001	1,9946904E+000
7,945239799286355E+001	7,0793802E-001	1,9978676E+000
7,955239799033734E+001	7,0777059E-001	1,9972322E+000
7,965239798781113E+001	7,0784557E-001	1,9946904E+000
7,975239798528492E+001	7,0775431E-001	1,9902425E+000
7,985239798275870E+001	7,0786059E-001	1,9972322E+000
7,995239798023249E+001	7,0813167E-001	1,9921488E+000
8,005239797770628E+001	7,0793974E-001	1,9896070E+000
8,015239797518007E+001	7,0789236E-001	1,9978676E+000
8,025239797265385E+001	7,0794654E-001	1,9985032E+000
8,035239797012764E+001	7,0769387E-001	1,9927841E+000
8,045239796760143E+001	7,0778501E-001	1,9838881E+000
8,055239796507522E+001	7,0781487E-001	1,9953259E+000
8,065239796254900E+001	7,0767790E-001	1,9978676E+000
8,075239796002279E+001	7,0773208E-001	1,9877007E+000
8,085239795749658E+001	7,0790231E-001	1,9940550E+000
8,095239795497037E+001	7,0767677E-001	1,9915133E+000
8,105239795244415E+001	7,0803922E-001	1,9991385E+000
8,115239794991794E+001	7,0772058E-001	1,9921488E+000
8,125239794739173E+001	7,0788664E-001	1,9921488E+000
8,135239794486552E+001	7,0769578E-001	1,9953259E+000
8,145239794233930E+001	7,0810926E-001	1,9959613E+000
8,155239793981309E+001	7,0796633E-001	1,9927841E+000
8,165239793728688E+001	7,0764804E-001	1,9953259E+000
8,175239793476067E+001	7,0752162E-001	1,9953259E+000
8,185239793223445E+001	7,0799130E-001	1,9940550E+000
8,195239792970824E+001	7,0776296E-001	1,9978676E+000
8,205239792718203E+001	7,0798582E-001	1,9877007E+000
8,215239792465582E+001	7,0769703E-001	1,9940550E+000
8,225239792212960E+001	7,0780277E-001	1,9896070E+000
8,235239791960339E+001	7,0817232E-001	1,9908779E+000
8,245239791707718E+001	7,0759422E-001	1,9902425E+000
8,255239791455097E+001	7,0783687E-001	1,9940550E+000
8,265239791202475E+001	7,0789266E-001	2,0023158E+000
8,275239790949854E+001	7,0770597E-001	1,9946904E+000
8,285239790697233E+001	7,0816773E-001	1,9832528E+000
8,295239790444612E+001	7,0804739E-001	1,9946904E+000
8,305239790191990E+001	7,0773506E-001	1,9896070E+000
8,315239789939369E+001	7,0781809E-001	1,9953259E+000
8,325239789686748E+001	7,0793670E-001	1,9915133E+000
8,335239789434127E+001	7,0780706E-001	1,9940550E+000
8,345239789181505E+001	7,0777202E-001	1,9915133E+000
8,355239788928884E+001	7,0794916E-001	1,9921488E+000
8,365239788676263E+001	7,0765084E-001	2,0004094E+000
8,375239788423642E+001	7,0793450E-001	2,0010448E+000
8,385239788171020E+001	7,0787096E-001	1,9915133E+000
8,395239787918399E+001	7,0779312E-001	1,9927841E+000
8,405239787665778E+001	7,0794934E-001	1,9934196E+000
8,415239787413157E+001	7,0791727E-001	1,9985032E+000
8,425239787160535E+001	7,0794857E-001	1,9889716E+000
8,435239786907914E+001	7,0790046E-001	1,9934196E+000
8,445239786655293E+001	7,0777434E-001	1,9883362E+000
8,455239786402672E+001	7,0794630E-001	1,9991385E+000
8,465239786150050E+001	7,0765805E-001	1,9934196E+000
8,475239785897429E+001	7,0760721E-001	1,9921488E+000
8,485239785644808E+001	7,0777786E-001	1,9883362E+000
8,495239785392187E+001	7,0801353E-001	1,9902425E+000
8,505239785139565E+001	7,0802474E-001	1,9991385E+000
8,515239784886944E+001	7,0773619E-001	1,9965969E+000
8,525239784634323E+001	7,0791239E-001	1,9921488E+000
8,535239784381702E+001	7,0772606E-001	1,9953259E+000
8,545239784129080E+001	7,0782721E-001	1,9896070E+000
8,555239783876459E+001	7,0791471E-001	1,9934196E+000
8,565239783623838E+001	7,0778245E-001	1,9838881E+000
8,575239783371217E+001	7,0749837E-001	1,9864298E+000
8,585239783118595E+001	7,0765281E-001	1,9965969E+000
8,595239782865974E+001	7,0800424E-001	2,0029511E+000
8,605239782613353E+001	7,0792127E-001	1,9965969E+000
8,615239782360732E+001	7,0804250E-001	1,9921488E+000
8,625239782108110E+001	7,0776266E-001	1,9896070E+000
8,635239781855489E+001	7,0769548E-001	1,9965969E+000
8,645239781602868E+001	7,0758742E-001	1,9940550E+000
8,655239781350247E+001	7,0760185E-001	1,9985032E+000
8,665239781097625E+001	7,0747381E-001	1,9959613E+000
8,675239780845004E+001	7,0768654E-001	1,9927841E+000
8,685239780592383E+001	7,0760453E-001	1,9978676E+000
8,695239780339762E+001	7,0783263E-001	1,9921488E+000
8,705239780087140E+001	7,0816797E-001	1,9946904E+000
8,715239779834519E+001	7,0780498E-001	1,9902425E+000
8,725239779581898E+001	7,0795918E-001	1,9946904E+000
8,735239779329277E+001	7,0784080E-001	1,9864298E+000
8,745239779076655E+001	7,0778435E-001	1,9921488E+000
8,755239778824034E+001	7,0773143E-001	1,9934196E+000
8,765239778571413E+001	7,0793873E-001	1,9908779E+000
8,775239778318792E+001	7,0767826E-001	1,9902425E+000
8,785239778066170E+001	7,0774317E-001	1,9940550E+000
8,795239777813549E+001	7,0768344E-001	1,9953259E+000
8,805239777560928E+001	7,0784885E-001	1,9953259E+000
8,815239777308307E+001	7,0777589E-001	1,9896070E+000
8,825239777055685E+001	7,0785308E-001	1,9953259E+000
8,835239776803064E+001	7,0767593E-001	1,9889716E+000
8,845239776550443E+001	7,0769548E-001	1,9959613E+000
8,855239776297822E+001	7,0743155E-001	1,9915133E+000
8,865239776045200E+001	7,0775467E-001	1,9959613E+000
8,875239775792579E+001	7,0787501E-001	1,9940550E+000
8,885239775539958E+001	7,0767981E-001	1,9896070E+000
8,895239775287337E+001	7,0791847E-001	1,9940550E+000
8,905239775034715E+001	7,0809400E-001	1,9877007E+000
8,915239774782094E+001	7,0775640E-001	1,9819819E+000
8,925239774529473E+001	7,0789558E-001	1,9985032E+000
8,935239774276852E+001	7,0820993E-001	1,9972322E+000
8,945239774024230E+001	7,0779121E-001	1,9959613E+000
8,955239773771609E+001	7,0798159E-001	1,9889716E+000
8,965239773518988E+001	7,0780891E-001	1,9965969E+000
8,975239773266367E+001	7,0772809E-001	1,9877007E+000
8,985239773013745E+001	7,0767432E-001	2,0023158E+000
8,995239772761124E+001	7,0758229E-001	1,9927841E+000
9,005239772508503E+001	7,0759237E-001	1,9889716E+000
9,015239772255882E+001	7,0799845E-001	1,9921488E+000
9,025239772003260E+001	7,0774943E-001	1,9959613E+000
9,035239771750639E+001	7,0799601E-001	1,9915133E+000
9,045239771498018E+001	7,0790690E-001	1,9902425E+000
9,055239771245397E+001	7,0786035E-001	1,9946904E+000
9,065239770992775E+001	7,0773751E-001	1,9978676E+000
9,075239770740154E+001	7,0770997E-001	1,9959613E+000
9,085239770487533E+001	7,0778793E-001	1,9991385E+000
9,095239770234912E+001	7,0780557E-001	1,9908779E+000
9,105239769982290E+001	7,0799530E-001	1,9965969E+000
9,115239769729669E+001	7,0774543E-001	1,9883362E+000
9,125239769477048E+001	7,0789939E-001	1,9927841E+000
9,135239769224427E+001	7,0770013E-001	1,9946904E+000
9,145239768971805E+001	7,0764923E-001	1,9889716E+000
9,155239768719184E+001	7,0781946E-001	1,9908779E+000
9,165239768466563E+001	7,0769423E-001	1,9934196E+000
9,175239768213942E+001	7,0778543E-001	1,9972322E+000
9,185239767961320E+001	7,0771635E-001	1,9959613E+000
9,195239767708699E+001	7,0777416E-001	1,9819819E+000
9,205239767456078E+001	7,0784372E-001	1,9877007E+000
9,215239767203457E+001	7,0805186E-001	1,9953259E+000
9,225239766950835E+001	7,0790923E-001	1,9915133E+000
9,235239766698214E+001	7,0762354E-001	1,9959613E+000
9,245239766445593E+001	7,0790350E-001	1,9972322E+000
9,255239766192972E+001	7,0757413E-001	1,9902425E+000
9,265239765940350E+001	7,0777315E-001	1,9915133E+000
9,275239765687729E+001	7,0805836E-001	1,9991385E+000
9,285239765435108E+001	7,0793837E-001	1,9889716E+000
9,295239765182487E+001	7,0779562E-001	1,9883362E+000
9,305239764929865E+001	7,0772570E-001	1,9921488E+000
9,315239764677244E+001	7,0796919E-001	1,9997739E+000
9,325239764424623E+001	7,0756555E-001	1,9972322E+000
9,335239764172002E+001	7,0784777E-001	1,9889716E+000
