Ewe/V	<I>/mA
6,324883699417114E-001	1,729615360209109E-001
6,334494352340698E-001	1,794635759478607E-001
6,344878673553467E-001	1,861394668127467E-001
6,355011463165283E-001	1,931833415133815E-001
6,364345550537109E-001	2,006462482955140E-001
6,374062299728394E-001	2,084232856099258E-001
6,384639143943787E-001	2,165435957183837E-001
6,394802331924438E-001	2,251229563922266E-001
6,404667496681213E-001	2,340578600899426E-001
6,414787769317627E-001	2,434520221140053E-001
6,424928903579712E-001	2,532718552175131E-001
6,434953212738037E-001	2,634475613752052E-001
6,444787979125977E-001	2,741764528115134E-001
6,454896926879883E-001	2,853794788113904E-001
6,465038657188416E-001	2,969869368618814E-001
6,474556922912598E-001	3,089972933376570E-001
6,484695076942444E-001	3,217220537474290E-001
6,494805216789246E-001	3,350374078749763E-001
6,504468917846680E-001	3,489578757604033E-001
6,514652967453003E-001	3,634083624021103E-001
6,524550914764404E-001	3,786057726439953E-001
6,534925103187561E-001	3,943680583324123E-001
6,544514894485474E-001	4,108165846905267E-001
6,554847359657288E-001	4,280213974458489E-001
6,565030813217163E-001	4,457842193104664E-001
6,575215458869934E-001	4,643391823045500E-001
6,584773063659668E-001	4,837964897270002E-001
6,594841480255127E-001	5,038683573233822E-001
6,604508757591248E-001	5,245104615389540E-001
6,614708900451660E-001	5,462880857466237E-001
6,624416112899780E-001	5,688518408449390E-001
6,634631752967834E-001	5,925267898306568E-001
6,644496321678162E-001	6,167979759930748E-001
6,654829382896423E-001	6,421500445468201E-001
6,664397716522217E-001	6,681685040656351E-001
6,674868464469910E-001	6,952636433625887E-001
6,684776544570923E-001	7,235976169456002E-001
6,694493293762207E-001	7,528035006150100E-001
6,704519391059875E-001	7,828685971496459E-001
6,714691519737244E-001	8,143264520195359E-001
6,724410653114319E-001	8,463277922083803E-001
6,734613776206970E-001	8,793970331907253E-001
6,744903922080994E-001	9,139491520450367E-001
6,754344701766968E-001	9,494187579386768E-001
6,764199733734131E-001	9,861884140694588E-001
6,774712204933167E-001	1,024063107031745E+000
6,784451007843018E-001	1,062935928757089E+000
6,795256733894348E-001	1,106461423278162E+000
6,805348992347717E-001	1,150277335188282E+000
